mitigation,thresh_type,cache_only,tRH,flat_thresh,dynamic_thresh,trace,ipc_0,ipc_1,ipc_2,VRR,RFM,RRS_reswap,RRS_unswap,RRS_swap,AQUA_migrate,AQUA_r_migrate,total_energy,insn_0,insn_1,insn_2
AQUA,NONE,False,4096,0,0.0,Mix12,1.251092538420519,0.7905590664370483,3.396983207183532,0,0,0,0,0,1498,325,10643830.614937501,100000003,100000003,100000001
AQUA,NONE,False,2048,0,0.0,Mix12,1.0904846396028525,0.550637358869309,3.060391625458749,0,0,0,0,0,3760,1263,14804607.97775,100000003,100000003,100000001
AQUA,NONE,False,1024,0,0.0,Mix12,0.8717316330312949,0.46943770509263283,2.5805416990503143,0,0,0,0,0,6843,2726,17736903.605750002,100000003,100000003,100000001
AQUA,NONE,False,512,0,0.0,Mix12,0.5521285075087349,0.21693617735467396,2.098441697211234,0,0,0,0,0,18883,11678,36136395.341625005,100000003,100000003,100000001
AQUA,NONE,False,256,0,0.0,Mix12,0.2841747669308039,0.11963457519609584,1.6026377526031526,0,0,0,0,0,38585,29262,64575736.10412501,100000003,100000003,100000001
AQUA,NONE,False,128,0,0.0,Mix12,0.1230075541421485,0.061480196540402834,1.3330825671741298,0,0,0,0,0,79262,68629,128996765.83131252,100000003,100000003,100000001
AQUA,NONE,False,64,0,0.0,Mix12,0.0671410101905971,0.033143954,1.0792205040756169,0,0,0,0,0,153528,141245,271660522.21387506,100000003,99431862,100000001
Graphene,NONE,False,4096,0,0.0,Mix12,1.2914810862213153,0.7934095516906903,3.750515874077031,2016,0,0,0,0,0,0,9568424.462562501,100000003,100000003,100000001
Graphene,NONE,False,2048,0,0.0,Mix12,1.310521320910046,0.7861178741266526,3.7505372550800744,4032,0,0,0,0,0,0,9650617.8509375,100000003,100000003,100000001
Graphene,NONE,False,1024,0,0.0,Mix12,1.2801810416612633,0.7711069132223372,3.714594795102396,8286,0,0,0,0,0,0,9822083.3269375,100000003,100000003,100000001
Graphene,NONE,False,512,0,0.0,Mix12,1.2590612970574617,0.7654728622731873,3.704540555290619,16506,0,0,0,0,0,0,9848659.489375,100000003,100000003,100000001
Graphene,NONE,False,256,0,0.0,Mix12,1.216154976569863,0.7349592252718603,3.6693313472955302,33627,0,0,0,0,0,0,10168481.656875,100000003,100000003,100000001
Graphene,NONE,False,128,0,0.0,Mix12,1.1165468293738854,0.6750102680871375,3.5720778322888758,69827,0,0,0,0,0,0,10894826.913562503,100000003,100000003,100000001
Graphene,NONE,False,64,0,0.0,Mix12,0.9844167424987471,0.6051245588959788,3.4372975238430716,141957,0,0,0,0,0,0,11814670.054375,100000003,100000003,100000001
Hydra,NONE,False,4096,0,0.0,Mix12,1.3070089411041268,0.788216788364445,3.771932409989435,2048,0,0,0,0,0,0,9637538.844187502,100000003,100000003,100000001
Hydra,NONE,False,2048,0,0.0,Mix12,1.281216903365717,0.7936252261960791,3.7527985462859474,4032,0,0,0,0,0,0,9555217.1109375,100000003,100000003,100000001
Hydra,NONE,False,1024,0,0.0,Mix12,1.2939117971149467,0.7899084568797518,3.7614281495575415,8072,0,0,0,0,0,0,9581146.699625,100000003,100000003,100000001
Hydra,NONE,False,512,0,0.0,Mix12,1.273299427492762,0.7743584030413329,3.738930699481018,16213,0,0,0,0,0,0,9716962.0631875,100000003,100000003,100000001
Hydra,NONE,False,256,0,0.0,Mix12,1.28251746628422,0.7714449580210524,3.743679723410955,31494,0,0,0,0,0,0,9638171.8999375,100000003,100000003,100000001
Hydra,NONE,False,128,0,0.0,Mix12,1.2267647903451062,0.7303491870202259,3.6709074457418778,62523,0,0,0,0,0,0,9979521.652875,100000003,100000003,100000001
Hydra,NONE,False,64,0,0.0,Mix12,1.14082655802165,0.7176217593646533,3.673817237513568,111615,0,0,0,0,0,0,9774050.180125,100000003,100000003,100000001
PARA,NONE,False,4096,0,0.0,Mix12,1.3527599257437632,0.8437005254026746,3.79484884187476,31412,0,0,0,0,0,0,8731132.559812501,100000003,100000003,100000001
PARA,NONE,False,2048,0,0.0,Mix12,1.300451221448123,0.8280581860571169,3.7925376134395394,58738,0,0,0,0,0,0,8658585.894875001,100000003,100000003,100000001
PARA,NONE,False,1024,0,0.0,Mix12,1.2757665347311482,0.777335072511679,3.7687151945022586,108188,0,0,0,0,0,0,8867228.46275,100000003,100000003,100000001
PARA,NONE,False,512,0,0.0,Mix12,1.1164844990143843,0.672730853000765,3.6600903749506344,200437,0,0,0,0,0,0,9739354.098125,100000003,100000003,100000001
PARA,NONE,False,256,0,0.0,Mix12,0.9087448945691017,0.511820996917333,3.607076181628548,391236,0,0,0,0,0,0,12141093.0865625,100000003,100000003,100000001
PARA,NONE,False,128,0,0.0,Mix12,0.6225130828746227,0.32526354819728764,3.311800810549993,842409,0,0,0,0,0,0,18206426.84525,100000003,100000003,100000001
PARA,NONE,False,64,0,0.0,Mix12,0.3158704986208668,0.14945845553654125,2.7537721032204097,2284506,0,0,0,0,0,0,38059192.43975,100000003,100000003,100000001
REGA,NONE,False,4096,0,0.0,Mix12,1.2963158975523132,0.7970486612061715,3.771011121579019,0,0,0,0,0,0,0,9541854.248625001,100000003,100000003,100000001
REGA,NONE,False,2048,0,0.0,Mix12,1.2963158975523132,0.7970486612061715,3.771011121579019,0,0,0,0,0,0,0,9541854.248625001,100000003,100000003,100000001
REGA,NONE,False,1024,0,0.0,Mix12,1.2963158975523132,0.7970486612061715,3.771011121579019,0,0,0,0,0,0,0,9541854.248625001,100000003,100000003,100000001
REGA,NONE,False,512,0,0.0,Mix12,1.2963158975523132,0.7970486612061715,3.771011121579019,0,0,0,0,0,0,0,9541854.248625001,100000003,100000003,100000001
REGA,NONE,False,256,0,0.0,Mix12,1.400897541018629,0.8700086074298994,3.806676163816044,0,0,0,0,0,0,0,8214841.018937501,100000003,100000003,100000001
REGA,NONE,False,128,0,0.0,Mix12,1.2489865785654874,0.865731753162847,3.8311292272440025,0,0,0,0,0,0,0,7709934.074937501,100000003,100000003,100000001
REGA,NONE,False,64,0,0.0,Mix12,0.888982523439757,0.6798824502315524,3.5252223842453585,0,0,0,0,0,0,0,9229020.416437501,100000003,100000003,100000001
RFM,NONE,False,4096,0,0.0,Mix12,1.1944621749077189,0.6982475773847169,3.714496554414458,0,7788,0,0,0,0,0,10686699.655000001,100000003,100000003,100000001
RFM,NONE,False,2048,0,0.0,Mix12,1.1944621749077189,0.6982475773847169,3.714496554414458,0,7788,0,0,0,0,0,10686699.655000001,100000003,100000003,100000001
RFM,NONE,False,1024,0,0.0,Mix12,1.1944621749077189,0.6982475773847169,3.714496554414458,0,7788,0,0,0,0,0,10686699.655000001,100000003,100000003,100000001
RFM,NONE,False,512,0,0.0,Mix12,1.1275714194977005,0.6704279213912558,3.6705452583915177,0,10641,0,0,0,0,0,11061950.018125001,100000003,100000003,100000001
RFM,NONE,False,256,0,0.0,Mix12,0.9409036146363763,0.5254377738538903,3.6125463516786382,0,27755,0,0,0,0,0,13731388.392562501,100000003,100000003,100000001
RFM,NONE,False,128,0,0.0,Mix12,0.6728477396276336,0.34913115328539285,3.4593258182248143,0,74222,0,0,0,0,0,19764019.790625002,100000003,100000003,100000001
RFM,NONE,False,64,0,0.0,Mix12,0.4416167620971756,0.22364654227002048,3.295654261351774,0,193036,0,0,0,0,0,28937550.811875,100000003,100000003,100000001
TWiCe-Ideal,NONE,False,4096,0,0.0,Mix12,1.2885548052945426,0.7904406247895452,3.750515874077031,2016,0,0,0,0,0,0,9612172.467687503,100000003,100000003,100000001
TWiCe-Ideal,NONE,False,2048,0,0.0,Mix12,1.310521320910046,0.7861178741266526,3.7505372550800744,4032,0,0,0,0,0,0,9650617.8509375,100000003,100000003,100000001
TWiCe-Ideal,NONE,False,1024,0,0.0,Mix12,1.2801810416612633,0.7734918817349822,3.714594795102396,8280,0,0,0,0,0,0,9792022.44375,100000003,100000003,100000001
TWiCe-Ideal,NONE,False,512,0,0.0,Mix12,1.2482015506931643,0.7575720613129111,3.704540555290619,16644,0,0,0,0,0,0,9951678.440250002,100000003,100000003,100000001
TWiCe-Ideal,NONE,False,256,0,0.0,Mix12,1.2061679107021817,0.7341720926204173,3.6693313472955302,33525,0,0,0,0,0,0,10181660.1534375,100000003,100000003,100000001
TWiCe-Ideal,NONE,False,128,0,0.0,Mix12,1.117289944050032,0.6792702933658267,3.5704296519323844,69349,0,0,0,0,0,0,10830421.5271875,100000003,100000003,100000001
TWiCe-Ideal,NONE,False,64,0,0.0,Mix12,0.9939966184434854,0.5974928233944149,3.4372975238430716,143901,0,0,0,0,0,0,11967207.504062502,100000003,100000003,100000001
BlockHammer,NONE,False,4096,0,0.0,Mix12,2.1484468673959083,1.6950842389038094,3.880590995375849,0,0,0,0,0,0,0,3071390.4121875,100000003,100000003,100000001
BlockHammer,NONE,False,2048,0,0.0,Mix12,2.1834719215672456,1.7230286493823235,3.890814600001502,0,0,0,0,0,0,0,2978406.0351875,100000003,100000003,100000001
BlockHammer,NONE,False,1024,0,0.0,Mix12,2.211076791269537,1.7356692907208484,3.8976643675254246,0,0,0,0,0,0,0,2934771.1541250004,100000003,100000003,100000001
BlockHammer,NONE,False,512,0,0.0,Mix12,2.2095283032833812,1.745946662727811,3.900127752583386,0,0,0,0,0,0,0,2899068.0166875003,100000003,100000003,100000001
BlockHammer,NONE,False,256,0,0.0,Mix12,0.7041220408506388,1.7433207630612377,3.7902855134872193,0,0,0,0,0,0,0,6985894.077375,100000003,100000003,100000001
BlockHammer,NONE,False,128,0,0.0,Mix12,0.00031061733333333333,0.9268900051321898,3.0115770743577044,0,0,0,0,0,0,0,130747800.892125,931852,100000003,100000001
BlockHammer,NONE,False,64,0,0.0,Mix12,0.00013419733333333334,0.147567561467045,0.023529962333333335,0,0,0,0,0,0,0,130501567.6968125,402592,100000003,70589887
AQUA,MEAN,False,4096,32,0.65,Mix15,1.6088386471475717,3.3561248102530956,0.6618522038125902,0,0,0,0,0,854,115,11139620.581125002,100000003,100000001,100000002
AQUA,MEAN,False,2048,32,0.65,Mix15,1.5608740307421312,3.2924450404501564,0.6290439868937933,0,0,0,0,0,1702,267,13394099.029437501,100000003,100000001,100000002
AQUA,MEAN,False,1024,32,0.65,Mix15,1.4125293553607485,3.166420071151358,0.5681858294445606,0,0,0,0,0,3296,612,15116034.371625002,100000003,100000001,100000002
AQUA,MEAN,False,512,32,0.65,Mix15,1.17220806129804,2.7896208308349952,0.46228175511200514,0,0,0,0,0,6408,1840,19929196.371625,100000003,100000001,100000002
AQUA,MEAN,False,256,32,0.65,Mix15,0.8482952938224203,2.5739897463575083,0.3337094394371641,0,0,0,0,0,12337,4946,29111306.627000004,100000003,100000001,100000002
AQUA,MEAN,False,128,32,0.65,Mix15,0.5256802827020162,2.240352169915476,0.20446923111289636,0,0,0,0,0,24088,13412,45733334.439187504,100000003,100000001,100000002
AQUA,MEAN,False,64,32,0.65,Mix15,0.2841486821346483,1.8449415393380275,0.11534374217695502,0,0,0,0,0,47634,30095,89150206.6955,100000003,100000001,100000002
Graphene,MEAN,False,4096,32,0.65,Mix15,1.7209493010760442,3.4014923571358766,0.6976732465136205,936,0,0,0,0,0,0,9237084.5936875,100000003,100000001,100000002
Graphene,MEAN,False,2048,32,0.65,Mix15,1.7553025010128533,3.5072995144319234,0.7046355434790421,1872,0,0,0,0,0,0,9121251.1309375,100000003,100000001,100000002
Graphene,MEAN,False,1024,32,0.65,Mix15,1.7716032034128164,3.544658083348097,0.7082142633372448,3744,0,0,0,0,0,0,9062570.7005625,100000003,100000001,100000002
Graphene,MEAN,False,512,32,0.65,Mix15,1.7741250889080584,3.5631539456371035,0.7066686182026837,7777,0,0,0,0,0,0,9061172.603875,100000003,100000001,100000002
Graphene,MEAN,False,256,32,0.65,Mix15,1.7630417172505357,3.587273465924938,0.6977777766923458,15970,0,0,0,0,0,0,9159399.489437502,100000003,100000001,100000002
Graphene,MEAN,False,128,32,0.65,Mix15,1.7243526943992922,3.579014199917647,0.6761606791422637,34175,0,0,0,0,0,0,9393276.386687502,100000003,100000001,100000002
Graphene,MEAN,False,64,32,0.65,Mix15,1.6406418440078765,3.5608711329295972,0.6373525055591637,72152,0,0,0,0,0,0,9852041.004125,100000003,100000001,100000002
Hydra,MEAN,False,4096,32,0.65,Mix15,1.7790080824070675,3.5604483117084165,0.7082144890426615,968,0,0,0,0,0,0,9064030.6569375,100000003,100000001,100000002
Hydra,MEAN,False,2048,32,0.65,Mix15,1.784302796460964,3.5703648934306784,0.7114680103356379,1913,0,0,0,0,0,0,9014414.956625002,100000003,100000001,100000002
Hydra,MEAN,False,1024,32,0.65,Mix15,1.785361029090636,3.585233420383995,0.7109254834156338,3801,0,0,0,0,0,0,9011052.5643125,100000003,100000001,100000002
Hydra,MEAN,False,512,32,0.65,Mix15,1.7787539163935524,3.5937209717191414,0.7063300007884056,7870,0,0,0,0,0,0,9056009.174062502,100000003,100000001,100000002
Hydra,MEAN,False,256,32,0.65,Mix15,1.7576915569552247,3.594467474796403,0.6992014462394297,16132,0,0,0,0,0,0,9113464.2929375,100000003,100000001,100000002
Hydra,MEAN,False,128,32,0.65,Mix15,1.705468193044736,3.563375251810364,0.6686383071490566,34621,0,0,0,0,0,0,9445552.6685,100000003,100000001,100000002
Hydra,MEAN,False,64,32,0.65,Mix15,1.5962544688140172,3.536721120735983,0.6208446950755798,72565,0,0,0,0,0,0,10010429.677125001,100000003,100000001,100000002
PARA,MEAN,False,4096,32,0.65,Mix15,1.7463498974325078,3.5957247911378327,0.693216396602735,21254,0,0,0,0,0,0,9137587.797937501,100000003,100000001,100000002
PARA,MEAN,False,2048,32,0.65,Mix15,1.7076200270285504,3.58435969680045,0.6718446223360571,41829,0,0,0,0,0,0,9339205.081812501,100000003,100000001,100000002
PARA,MEAN,False,1024,32,0.65,Mix15,1.6205948000851331,3.5632480259695214,0.6345851192990809,80336,0,0,0,0,0,0,9724347.657562502,100000003,100000001,100000002
PARA,MEAN,False,512,32,0.65,Mix15,1.5096927631898267,3.5113478157468005,0.5649767293999488,154302,0,0,0,0,0,0,10670815.7471875,100000003,100000001,100000002
PARA,MEAN,False,256,32,0.65,Mix15,1.3603534573633747,3.4502868188900995,0.4584037983998077,305635,0,0,0,0,0,0,12805361.423125,100000003,100000001,100000002
PARA,MEAN,False,128,32,0.65,Mix15,1.1573857277515662,3.258847305961471,0.3324567026518016,626180,0,0,0,0,0,0,17176078.394125,100000003,100000001,100000002
PARA,MEAN,False,64,32,0.65,Mix15,0.9900264343980238,2.999821150664786,0.21210197781442203,1333126,0,0,0,0,0,0,26309550.700000003,100000003,100000001,100000002
REGA,MEAN,False,4096,32,0.65,Mix15,1.8023689363309228,3.6054435202050317,0.714534274214898,0,0,0,0,0,0,0,8978737.571375001,100000003,100000001,100000002
REGA,MEAN,False,2048,32,0.65,Mix15,1.7981514787574753,3.6089795235165436,0.7165296897187902,0,0,0,0,0,0,0,8952034.11575,100000003,100000001,100000002
REGA,MEAN,False,1024,32,0.65,Mix15,1.8009214162020575,3.5959474463793,0.7153495657878297,0,0,0,0,0,0,0,8963820.4279375,100000003,100000001,100000002
REGA,MEAN,False,512,32,0.65,Mix15,1.7977189284516877,3.6152338795999874,0.7146952489490764,0,0,0,0,0,0,0,8974150.448,100000003,100000001,100000002
REGA,MEAN,False,256,32,0.65,Mix15,1.7428370011395016,3.5813821635208223,0.6725843913477938,0,0,0,0,0,0,0,9646344.840187501,100000003,100000001,100000002
REGA,MEAN,False,128,32,0.65,Mix15,1.6019280517104924,3.5327062355903123,0.5843873284539798,0,0,0,0,0,0,0,11000085.960562501,100000003,100000001,100000002
REGA,MEAN,False,64,32,0.65,Mix15,1.2172436902684085,3.3519780743093976,0.4163251201367518,0,0,0,0,0,0,0,14533391.603437502,100000003,100000001,100000002
RFM,MEAN,False,4096,32,0.65,Mix15,1.7667064393497383,3.569634738199957,0.6992922582075913,0,6189,0,0,0,0,0,9156793.391937502,100000003,100000001,100000002
RFM,MEAN,False,2048,32,0.65,Mix15,1.7667064393497383,3.569634738199957,0.6992922582075913,0,6189,0,0,0,0,0,9156793.391937502,100000003,100000001,100000002
RFM,MEAN,False,1024,32,0.65,Mix15,1.7667064393497383,3.569634738199957,0.6992922582075913,0,6189,0,0,0,0,0,9156793.391937502,100000003,100000001,100000002
RFM,MEAN,False,512,32,0.65,Mix15,1.7455570816960664,3.5619933954943916,0.6927699131806214,0,8740,0,0,0,0,0,9231231.119687501,100000003,100000001,100000002
RFM,MEAN,False,256,32,0.65,Mix15,1.6873209024919047,3.5773319714669145,0.6557070309437387,0,22430,0,0,0,0,0,9729571.046750002,100000003,100000001,100000002
RFM,MEAN,False,128,32,0.65,Mix15,1.5717513260629778,3.5719410531146556,0.5787165187109434,0,52776,0,0,0,0,0,11035294.978,100000003,100000001,100000002
RFM,MEAN,False,64,32,0.65,Mix15,1.4109456760110728,3.456538214794813,0.45841460794962424,0,127807,0,0,0,0,0,14198781.306750001,100000003,100000001,100000002
TWiCe-Ideal,MEAN,False,4096,32,0.65,Mix15,1.7209493010760442,3.4014923571358766,0.6971656702356808,1008,0,0,0,0,0,0,9245484.417375,100000003,100000001,100000002
TWiCe-Ideal,MEAN,False,2048,32,0.65,Mix15,1.7553025010128533,3.5072995144319234,0.7045743934969138,1944,0,0,0,0,0,0,9121883.256000001,100000003,100000001,100000002
TWiCe-Ideal,MEAN,False,1024,32,0.65,Mix15,1.7716032034128164,3.544658083348097,0.7080738372585217,3816,0,0,0,0,0,0,9063907.100750001,100000003,100000001,100000002
TWiCe-Ideal,MEAN,False,512,32,0.65,Mix15,1.7741250889080584,3.5631539456371035,0.7079349402988919,7634,0,0,0,0,0,0,9049483.1131875,100000003,100000001,100000002
TWiCe-Ideal,MEAN,False,256,32,0.65,Mix15,1.7634478190074805,3.587273465924938,0.6969563470879339,15719,0,0,0,0,0,0,9169947.417750001,100000003,100000001,100000002
TWiCe-Ideal,MEAN,False,128,32,0.65,Mix15,1.7228692677707629,3.579014199917647,0.680583649197303,33362,0,0,0,0,0,0,9335362.9363125,100000003,100000001,100000002
TWiCe-Ideal,MEAN,False,64,32,0.65,Mix15,1.6327429177288135,3.5540568848123066,0.6370143418680089,71722,0,0,0,0,0,0,9850648.532875001,100000003,100000001,100000002
Dummy,NONE,False,0,0,0.0,Mix15,1.1101488920547868,3.2124009275486345,0.37820505518246134,0,0,0,0,0,0,0,19575291.2795,100000003,100000001,100000002
AQUA,NONE,False,4096,0,0.0,Mix15,0.9925328776257717,3.1081798247365793,0.2971355609538351,0,0,0,0,0,3570,1719,26025003.7940625,100000003,100000001,100000002
AQUA,NONE,False,2048,0,0.0,Mix15,0.8621926937327741,2.900393302029002,0.21197326422818522,0,0,0,0,0,8453,4984,36069706.521125,100000003,100000001,100000002
AQUA,NONE,False,1024,0,0.0,Mix15,0.6992816587419176,2.5217700879033567,0.1586345672037595,0,0,0,0,0,16943,11411,47557992.802875005,100000003,100000001,100000002
AQUA,NONE,False,512,0,0.0,Mix15,0.45767196266033977,2.1170290918112533,0.0986293983683159,0,0,0,0,0,36197,28465,73851164.164875,100000003,100000001,100000002
AQUA,NONE,False,256,0,0.0,Mix15,0.2152440331197103,1.7030332554706538,0.06190279542396024,0,0,0,0,0,68376,58896,121783194.0889375,100000003,100000001,100000002
AQUA,NONE,False,128,0,0.0,Mix15,0.11395903246295476,1.1499440029023666,0.0350242348997718,0,0,0,0,0,134709,123815,225890141.12162504,100000003,100000001,100000002
AQUA,NONE,False,64,0,0.0,Mix15,0.06061078907397728,0.6269987921871587,0.018172770666666668,0,0,0,0,0,154212,140072,271324940.8651875,100000003,100000001,54518312
Graphene,NONE,False,4096,0,0.0,Mix15,1.095763419337537,3.1980191022156292,0.383316835760369,3600,0,0,0,0,0,0,19287588.768937502,100000003,100000001,100000002
Graphene,NONE,False,2048,0,0.0,Mix15,1.1038883904403665,3.2225107908995265,0.3755041734847271,7561,0,0,0,0,0,0,19682933.108937502,100000003,100000001,100000002
Graphene,NONE,False,1024,0,0.0,Mix15,1.096987034151169,3.1463561200621797,0.3744356113421337,15135,0,0,0,0,0,0,19701224.348187502,100000003,100000001,100000002
Graphene,NONE,False,512,0,0.0,Mix15,1.0756011408212574,3.1973503749548735,0.3699149001911173,30352,0,0,0,0,0,0,19877367.044625,100000003,100000001,100000002
Graphene,NONE,False,256,0,0.0,Mix15,1.0280225893564918,3.129741491805664,0.36007240825538855,61371,0,0,0,0,0,0,20274754.566062503,100000003,100000001,100000002
Graphene,NONE,False,128,0,0.0,Mix15,0.9806501645673121,3.1070336094036235,0.3399244189626983,124722,0,0,0,0,0,0,21170624.330875,100000003,100000001,100000002
Graphene,NONE,False,64,0,0.0,Mix15,0.8655411469983021,2.979671134296131,0.3000755596245534,263545,0,0,0,0,0,0,23382870.784,100000003,100000001,100000002
Hydra,NONE,False,4096,0,0.0,Mix15,1.1052701478556306,3.2692426969368897,0.376155960156087,3800,0,0,0,0,0,0,19661240.577999998,100000003,100000001,100000002
Hydra,NONE,False,2048,0,0.0,Mix15,1.0991875245737104,3.242498973181648,0.3812030648024384,7473,0,0,0,0,0,0,19385815.3974375,100000003,100000001,100000002
Hydra,NONE,False,1024,0,0.0,Mix15,1.0832615374689376,3.2017098987680175,0.3796812475754505,14955,0,0,0,0,0,0,19414870.673375003,100000003,100000001,100000002
Hydra,NONE,False,512,0,0.0,Mix15,1.0634260566387082,3.2009426968204426,0.37556657079766786,29767,0,0,0,0,0,0,19550915.360375002,100000003,100000001,100000002
Hydra,NONE,False,256,0,0.0,Mix15,1.0891981003601476,3.261640869533877,0.3727922961071851,58299,0,0,0,0,0,0,19489420.836500004,100000003,100000001,100000002
Hydra,NONE,False,128,0,0.0,Mix15,1.046810177917318,3.1919479475008834,0.37067798971262583,109792,0,0,0,0,0,0,19168367.5606875,100000003,100000001,100000002
Hydra,NONE,False,64,0,0.0,Mix15,1.0321310221759845,3.1609495100275433,0.3673535061564277,194757,0,0,0,0,0,0,18598214.57575,100000003,100000001,100000002
PARA,NONE,False,4096,0,0.0,Mix15,1.183513573568829,3.264795301254413,0.4068594483598721,59194,0,0,0,0,0,0,17661505.296875,100000003,100000001,100000002
PARA,NONE,False,2048,0,0.0,Mix15,1.148665050808957,3.3029221513477522,0.4012722384217382,110314,0,0,0,0,0,0,17484331.937250003,100000003,100000001,100000002
PARA,NONE,False,1024,0,0.0,Mix15,1.0976177031680703,3.2433674352874418,0.3793560841821786,202789,0,0,0,0,0,0,17843746.869562503,100000003,100000001,100000002
PARA,NONE,False,512,0,0.0,Mix15,0.9864987392003917,3.1146482059392913,0.33530483294394325,371593,0,0,0,0,0,0,19288347.8798125,100000003,100000001,100000002
